Severity,Date,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,City,County,State,Zipcode,Timezone,Weather_Timestamp,Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Temperature(F)
1,2022-08-25,06:46:06,07:14:40,27.94508900000001,-82.28582,0.0,Crash on Parsons Ave at Clay Ave.,Brandon,Hillsborough,FL,33510,US/Eastern,06:55:00,,29.96,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,83.8
2,2022-08-30,05:38:36,06:37:20,28.006163,-82.303185,0.0,Crash on I-4 Eastbound near Exit 10 CR-579 Mango Rd.,Seffner,Hillsborough,FL,33584,US/Eastern,05:35:00,,29.95,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,82.1
1,2022-08-31,07:14:33,07:43:46,27.84981,-82.326622,0.0,Crash on US-301 at Murphy Rd.,Riverview,Hillsborough,FL,33578-5806,US/Eastern,07:15:00,,29.96,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,83.9
3,2022-09-02,19:36:29,20:05:25,27.964540000000003,-82.425888,0.0,Left lane blocked due to crash on I-4 Eastbound at 13th Ave.,Tampa,Hillsborough,FL,33605,US/Eastern,19:35:00,,30.03,10.0,CALM,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,82.7
2,2022-09-02,15:23:55,16:09:14,34.248959,-85.59848000000002,0.0,Lane blocked due to crash on AL-68 Westbound at CR-75.,Cedar Bluff,Cherokee,AL,35959-3231,US/Central,15:15:00,,29.11,10.0,ESE,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,78.5
2,2022-09-06,07:37:55,08:07:00,27.849751,-82.381737,0.0,Lane blocked due to crash on US-41 at Gibsonton Dr.,Gibsonton,Hillsborough,FL,33534-4027,US/Eastern,07:35:00,,30.02,7.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,84.2
1,2022-09-06,07:29:12,07:56:29,28.13566,-82.463173,0.0,Crash on US-41 near Crystal Lake Rd.,Lutz,Hillsborough,FL,33549,US/Eastern,07:35:00,,30.02,7.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,84.2
1,2022-09-08,07:58:45,08:28:02,27.94978,-82.401474,0.0,Crash on FL-618-TOLL Selmon Expy Eastbound at Exit 11 US-41 50th St.,Tampa,Hillsborough,FL,33619,US/Eastern,07:55:00,,29.79,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,79.9
1,2022-09-08,06:21:47,07:36:23,28.05798900000001,-82.29312900000002,0.0,Crash on Main St near Susan Halasz Ln.,Thonotosassa,Hillsborough,FL,33592-2832,US/Eastern,06:15:00,,29.78,4.0,CALM,0.0,0.0,Haze,True,False,False,False,False,False,False,False,False,False,False,False,False,Night,79.9
2,2022-09-08,05:45:00,07:20:30,29.988337,-97.872484,0.025,Incident on I-35 SB near RM-150 Drive with caution.,Kyle,Hays,TX,78640,US/Central,05:56:00,,29.27,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,82.0
2,2022-09-08,15:04:20,15:54:48,28.040659,-82.348935,0.4970000000000001,Stationary traffic on US-301 S from FL-582/Fowler Ave (US-301) to FL-580/Harney Rd (US-301) due to accident.,Tampa,Hillsborough,FL,33637-5305,US/Eastern,14:55:00,,29.76,3.0,CALM,0.0,0.02,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,79.9
2,2022-09-14,16:25:16,19:16:16,34.062959,-117.196172,0.909,Slow traffic on I-10 E from Tennessee St (I-10) to 6th St (I-10) due to accident.,Redlands,San Bernardino,CA,92374,US/Pacific,16:54:00,,28.62,6.0,W,9.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,69.5
2,2022-09-16,07:52:21,09:12:05,33.909341999999995,-79.696864,0.312,Incident on MCKNIGHT RD near US-378 Drive with caution.,Scranton,Florence,SC,29591-5173,US/Eastern,07:55:00,,30.12,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,72.3
2,2022-09-16,08:40:00,09:55:58,28.050810100000003,-82.45495677,1.213,Incident on I-275 SB near E FOWLER AVE Expect delays.,Tampa,Hillsborough,FL,33612,US/Eastern,08:35:00,,30.04,10.0,E,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,78.5
2,2022-09-17,23:21:00,00:34:30,28.023003000000006,-82.245418,1.285,Stationary traffic on I-4 W from Branch Forbes Rd/Exit 10 (I-4) to CR-579/Exit 8 (I-4) due to accident.,Seffner,Hillsborough,FL,33584,US/Eastern,23:15:00,,30.02,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,76.7
4,2022-09-19,10:33:00,12:38:49,36.807246,-76.575716,0.121,On City Rt. 771 in the City of Suffolk in the vicinity of Godwin Blvd; VA-10E/W VA-32N near Stack Point Road motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.,Suffolk,Suffolk,VA,23434-6920,US/Eastern,10:35:00,,30.0,10.0,WSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,76.1
2,2022-09-21,13:27:00,14:41:47,29.749998,-90.813825,0.171,Construction on LA-20 EB near DEVIL SWAMP RD Road closed. Take alternate route.,Thibodaux,Terrebonne,LA,70301,US/Central,13:56:00,,29.95,10.0,E,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,83.6
2,2022-09-22,15:35:58,17:13:00,33.821849,-79.70611600000002,0.706,Incident on JONES RD near INDIANTOWN RD Drive with caution.,Lake City,Florence,SC,29560-6341,US/Eastern,15:35:00,,29.65,10.0,W,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,80.6
2,2022-09-23,17:21:13,19:30:03,33.759169,-84.4779,11.343,Slow traffic on I-20 W - GA-402 W from GA-280/Exit 52 (I-20) to GA-92/Fairburn Rd/Exit 37 (I-20) due to accident.,Atlanta,Fulton,GA,30318,US/Eastern,16:53:00,,29.16,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,66.1
2,2022-09-26,06:25:00,07:40:44,28.054112,-82.348635,0.044,Incident on FOWLER AVE near I-75 Expect delays.,Tampa,Hillsborough,FL,33637,US/Eastern,06:35:00,,29.86,10.0,CALM,0.0,0.0,Fair,False,False,False,True,False,False,False,False,False,False,False,False,False,Night,80.6
2,2022-09-30,14:46:15,17:16:18,36.764976,-76.570088,1.021,Incident on US-13 near US-13 Drive with caution.,Suffolk,Suffolk,VA,23434,US/Eastern,14:55:00,,29.8,4.0,NE,28.0,0.0,Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,65.1
2,2022-10-01,12:42:00,14:51:55,34.689596,-120.458613,0.4970000000000001,Accident on CA-1 from Harris Grade Rd/Purisima Rd (CA-1) to San Antonio Rd (CA-1).,Lompoc,Santa Barbara,CA,93436,US/Pacific,12:56:00,,29.77,10.0,WNW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,62.0
2,2022-10-05,08:08:32,09:45:55,33.815061,-79.68004499999998,0.203,Incident on INDIANTOWN RD near ROY LN Expect delays.,Lake City,Florence,SC,29560-6324,US/Eastern,08:15:00,,29.96,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,61.5
2,2022-10-07,08:04:00,09:39:56,28.285254,-82.33487,0.28,Incident on OLD PASCO RD near SANIBEL DR Drive with caution.,Wesley Chapel,Pasco,FL,33544,US/Eastern,07:55:00,,30.13,4.0,CALM,0.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,72.5
2,2022-10-12,17:01:01,18:19:03,36.609839,-76.663135,0.396,Incident on US-13 SB near GREAT FORK RD Road closed. Take alternate route.,Suffolk,Suffolk (City),VA,23438-9632,US/Eastern,16:55:00,,30.03,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,63.1
2,2022-10-12,07:33:00,09:48:19,27.931651,-82.330995,1.094,Incident on I-75 SB near MM 254 Drive with caution.,Tampa,Hillsborough,FL,33619,US/Eastern,07:35:00,,30.07,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,77.6
4,2022-10-12,17:01:01,18:19:03,36.60684000000001,-76.664676,0.242,Incident on US-13 NB near GREAT FORK RD Road closed. Take alternate route.,Suffolk,Suffolk (City),VA,23438-9228,US/Eastern,16:55:00,,30.03,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,63.1
2,2022-10-13,09:48:00,11:05:59,28.063448,-81.772453,0.102,Incident on US-92 EB near E BRIDGERS AVE Road closed. Take alternate route.,Auburndale,Polk,FL,33823,US/Eastern,09:53:00,,29.77,10.0,N,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,75.7
2,2022-10-13,15:20:35,17:16:04,30.338091,-98.034736,1.6,Stationary traffic on TX-71 from FM-2322/Pace Bend Rd (TX-71) to FM-3238/Hamilton Pool Rd (TX-71) due to accident.,Spicewood,Travis,TX,78669,US/Central,15:15:00,,28.67,10.0,ENE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,75.8
2,2022-10-14,07:13:00,12:11:54,27.962012,-82.45352199999998,1.839,Slow traffic on I-275 S from Floribraska Ave/28th Ave/Exit 28 (I-275) to Howard Ave/Armenia Ave/Exit 24 (I-275) due to accident.,Tampa,Hillsborough,FL,33602,US/Eastern,07:15:00,,29.89,7.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,77.4
2,2022-10-14,07:04:00,08:46:30,27.996035,-82.357733,3.262,Slow traffic on I-4 W from US-92/Exit 6 (East) (I-4) to US-41/50th St/Exit 3 (I-4) due to accident.,Tampa,Hillsborough,FL,33610,US/Eastern,06:55:00,,29.9,1.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,77.4
2,2022-10-14,07:32:30,08:47:50,27.806276,-82.33375699999998,1.616,Stationary traffic on FL-43 - US-301 N from CR-672/Big Bend Rd (US-301) to Gibsonton Dr/Boyette Rd (US-301) due to accident.,Riverview,Hillsborough,FL,33578,US/Eastern,07:35:00,,29.9,7.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,77.4
2,2022-10-16,16:28:02,17:43:03,37.782497,-79.43032,0.114,Incident on US-11 near US-11 Drive with caution.,Lexington,Rockbridge,VA,24450,US/Eastern,16:35:00,,26.12,7.0,W,12.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,54.6
2,2022-10-17,00:29:00,02:36:57,32.718221,-97.47941,0.006,Accident on Chapin Rd from I-820 S to I-820 N.,Fort Worth,Tarrant,TX,76116,US/Central,00:52:00,,29.4,10.0,N,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,63.3
2,2022-11-02,06:48:00,08:23:48,27.974457,-82.393594,0.836,Incident on I-4 WB near MM 3 Expect delays.,Tampa,Hillsborough,FL,33619,US/Eastern,06:55:00,,30.13,5.0,E,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,78.5
2,2022-11-04,04:19:00,04:49:00,27.797128000000004,-82.355163,0.452,Slow traffic on I-75 S from Gibsonton Dr/Exit 48 (I-75) to CR-672/Exit 47 (I-75) due to accident.,Gibsonton,Hillsborough,FL,33534,US/Eastern,04:15:00,,30.08,5.0,N,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,73.3
2,2022-11-08,05:25:30,06:32:00,34.012335,-118.163604,2.407,Slow traffic on Santa Ana Fwy S - I-5 S from Telegraph Rd (I-5) to Garfield Ave/Bandini Blvd (I-5) due to accident.,Los Angeles,Los Angeles,CA,90022,US/Pacific,05:25:00,,29.64,1.0,VAR,5.0,0.2,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,55.4
2,2022-11-08,05:57:00,08:19:37,34.102925,-118.194952,0.8059999999999999,Accident on Arroyo Seco Pkwy - CA-110 S - Pasadena Fwy S from Via Marisol (CA-110) to Avenue 43 (CA-110).,Los Angeles,Los Angeles,CA,90042,US/Pacific,05:54:00,,29.65,1.0,VAR,5.0,0.04,Heavy Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,55.4
2,2022-11-08,04:50:00,08:06:43,34.028817,-118.227432,0.713,Incident on I-10 EB near S SAN PEDRO ST Expect delays.,Los Angeles,Los Angeles,CA,90021,US/Pacific,04:47:00,,29.66,3.0,E,5.0,0.11,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,55.4
2,2022-11-08,05:06:00,07:50:00,34.036876,-118.296359,4.383,Slow traffic on Santa Monica Fwy E - I-10 E from Normandie Ave (I-10) to I-5/US-101 (I-10) due to accident.,Los Angeles,Los Angeles,CA,90007,US/Pacific,05:03:00,,29.65,3.0,E,6.0,0.08,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,55.4
2,2022-11-08,06:36:00,08:09:44,34.060792,-118.247344,0.7859999999999999,Incident on US-101 SB near N GRAND AVE Drive with caution.,Los Angeles,Los Angeles,CA,90012,US/Pacific,06:32:00,,29.63,1.0,VAR,5.0,0.25,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,55.4
2,2022-11-11,06:22:00,07:37:30,27.945612,-82.339149,0.045,Incident on E ADAMO DR near SR-60 Drive with caution.,Tampa,Hillsborough,FL,33619-2618,US/Eastern,06:15:00,,29.81,7.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,74.0
2,2022-11-11,15:05:33,17:28:56,38.847656,-81.72399999999998,1.392,Vehicle Crash on I-77S at Mile Marker 139.0. The southbound road is closed.,Ripley,Jackson,WV,25271,US/Eastern,14:55:00,,28.77,3.0,NNW,5.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,59.9
2,2022-11-11,18:16:29,19:25:57,28.039954,-82.45481600000002,2.371,Slow traffic on I-275 N from FL-580/Busch Blvd/Exit 33 (I-275) to Bearss Ave/Exit 36 (I-275) due to accident.,Tampa,Hillsborough,FL,33612,US/Eastern,18:15:00,,29.87,7.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,74.0
2,2022-11-11,18:12:00,19:27:37,28.069335,-82.454585,0.887,Incident on I-275 NB near FLETCHER AVE Right lane blocked. Expect delays.,Tampa,Hillsborough,FL,33613,US/Eastern,18:15:00,,29.87,7.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,74.0
2,2022-11-15,17:53:00,18:34:34,37.87394000000001,-79.311971,3.419,Stationary traffic on I-81 S - I-64 W from VA-710/Exit 200 (I-64/I-81) to US-11/Lee Hwy/Exit 195 (I-64/I-81) due to accident.,Fairfield,Rockbridge,VA,24435,US/Eastern,17:55:00,,26.17,0.5,CALM,0.0,0.11,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31.3
2,2022-11-15,11:01:11,12:16:12,37.85295,-79.358089,0.612,Incident on I-81 SB near MM 196 Drive with caution.,Lexington,Rockbridge,VA,24450,US/Eastern,10:55:00,,26.28,0.0,E,9.0,0.02,N/A Precipitation,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31.3
2,2022-11-20,17:30:43,18:57:57,43.273997,-73.639002,0.086,Incident on RT-32 NB near BLUEBIRD RD Drive with caution.,Fort Edward,Saratoga,NY,12828-2220,US/Eastern,17:53:00,,29.76,10.0,SW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,22.4
2,2022-12-02,12:18:00,13:15:00,34.08186,-83.99643,0.091,Crash on I-985 Northbound at SR 20/Buford Dr. 1 lane(s) (of 2) blocked.,Buford,Gwinnett,GA,30518,US/Eastern,11:56:00,,29.29,10.0,E,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,45.4
2,2022-12-07,12:23:52,14:38:44,40.274481,-74.167932,2.2880000000000003,NJ DOT - TOC South: Crash on NJ 18 southbound South of Exit 19 - NJ 34 (Colts Neck Twp) 1 Left lane of 2 lanes closed use caution,Colts Neck,Monmouth,NJ,07722,US/Eastern,12:27:00,,29.97,1.0,S,5.0,0.0,Fog,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,53.8
2,2022-12-08,18:57:36,20:12:38,37.740153,-79.422549,1.096,Incident on I-81 NB near MM 188 Drive with caution.,Lexington,Rockbridge,VA,24450-7474,US/Eastern,18:55:00,,26.29,0.0,ESE,5.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48.1
2,2022-12-16,14:12:41,15:42:43,38.607902,-78.71426600000002,1.94,On I-81 at mile marker 260.5 in the County of Rockingham motorists can expect delays due to a tractor trailer crash. All south lanes are closed. Traffic backups are approximately 3.0 miles.,Timberville,Rockingham,VA,22853,US/Eastern,14:15:00,,28.8,10.0,SW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,29.8
2,2022-12-22,15:16:00,20:45:00,41.675217,-108.755181,1.641,Incident on I-80 WB near CR-19 Road closed. Take alternate route.,Rock Springs,Sweetwater,WY,82901,US/Mountain,14:54:00,,23.5,10.0,E,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,-2.3
4,2022-12-22,15:16:00,20:45:00,41.648364,-108.600665,1.175,Incident on I-80 WB near CR-19 Road closed. Take alternate route.,Rock Springs,Sweetwater,WY,82901,US/Mountain,14:54:00,,23.5,10.0,E,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,-2.3
2,2022-12-22,10:21:00,16:45:30,45.914519,-112.365072,4.613,Slow traffic on I-90 E from Exit 233 (I-90) to Delmoe Lake Rd/Exit 241 (I-90) due to accident.,Whitehall,Jefferson,MT,59759,US/Mountain,10:21:00,,24.8,2.0,E,5.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,-17.7
2,2022-12-23,21:16:11,22:31:14,41.643235,-108.542646,0.905,Incident on I-80 EB near ROCK SPRINGS Left lane blocked.,Rock Springs,Sweetwater,WY,82901,US/Mountain,20:54:00,,23.53,10.0,WSW,22.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,13.0
2,2022-12-24,20:13:36,21:30:55,34.709699,-82.499491,0.085,Incident on SC-86 near I-85 Drive with caution.,Piedmont,Anderson,SC,29673,US/Eastern,19:47:00,,29.08,10.0,WSW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,18.5
2,2022-12-27,18:55:00,19:45:00,42.65217662,-88.74319196,1.699,Stationary traffic on WI-11 - US-14 E - US-14 W from WI-89/WI-11 (US-14) to CR-M/CR-C (WI-11/US-14) due to accident.,Delavan,Walworth,WI,53115,US/Central,18:55:00,,29.04,10.0,S,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,11.7
4,2022-12-27,12:23:00,14:33:47,37.869623,-79.944916,0.309,On US-220 in the County of Alleghany in the vicinity of Falls Rd; Rt. 640E/W (Alleghany County) motorists can expect delays due to a tractor trailer crash. All north lanes are closed. All south lanes are closed.,Hot Springs,Alleghany,VA,24445,US/Eastern,12:15:00,,26.23,10.0,W,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,23.3
2,2022-12-31,01:01:00,02:46:00,36.28802,-79.580044,0.161,Incident on NC-87 SB near CITTY STORE RD Road closed. Take alternate route.,Reidsville,Rockingham,NC,27320-8132,US/Eastern,00:55:00,,29.39,5.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,49.4
2,2022-12-31,17:54:00,19:29:52,27.795237,-82.334975,0.05,Incident on US-301 near SUMMERFIELD SQUARE DR Right lane blocked. Expect delays.,Riverview,Hillsborough,FL,33578-7439,US/Eastern,17:55:00,,30.06,7.0,SW,6.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,68.1
2,2022-12-31,16:54:34,18:12:35,37.835862,-79.648226,0.5920000000000001,Incident on I-64 WB near MM 38 Drive with caution.,Clifton Forge,Alleghany,VA,24422,US/Eastern,16:55:00,,26.06,0.0,SW,14.0,0.05,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,44.6
2,2023-01-03,15:47:30,16:30:30,44.909062,-91.964332,2.104,Slow traffic on I-94 E from CR-Q/Exit 32 (I-94) to CR-B/Exit 45 (I-94) due to accident.,Menomonie,Dunn,WI,54751,US/Central,15:55:00,,28.66,5.0,ENE,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,25.2
2,2023-01-05,08:50:00,10:09:25,28.06561589,-82.35404134,1.268,Incident on I-75 SB near FLETCHER AVE Left lane blocked.,Tampa,Hillsborough,FL,33637,US/Eastern,08:55:00,,30.15,7.0,SSW,10.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,67.3
2,2023-01-22,21:54:17,03:01:43,38.755952,-81.68554499999998,0.185,Vehicle Crash on I-77N at Mile Marker 132.0.,Ripley,Jackson,WV,25271,US/Eastern,21:55:00,,28.94,10.0,NW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,35.0
